scenario_id,investor_id,prompt,execution_score,idea_score,would_invest,response_text
242,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,7,6,1,"Investor Marc sees execution=7, idea=6, invests=1"
242,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,3,3,0,"Investor Bill sees execution=3, idea=3, invests=0"
243,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,1,4,0,"Investor Marc sees execution=1, idea=4, invests=0"
243,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,1,6,0,"Investor Bill sees execution=1, idea=6, invests=0"
244,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers",6,2,0,"Investor Marc sees execution=6, idea=2, invests=0"
244,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers",5,3,0,"Investor Bill sees execution=5, idea=3, invests=0"
245,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,4,8,0,"Investor Marc sees execution=4, idea=8, invests=0"
245,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,5,1,0,"Investor Bill sees execution=5, idea=1, invests=0"
246,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,1,3,0,"Investor Marc sees execution=1, idea=3, invests=0"
246,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,4,3,0,"Investor Bill sees execution=4, idea=3, invests=0"
247,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,2,6,0,"Investor Marc sees execution=2, idea=6, invests=0"
247,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,4,8,0,"Investor Bill sees execution=4, idea=8, invests=0"
248,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers",4,6,0,"Investor Marc sees execution=4, idea=6, invests=0"
248,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers",9,8,1,"Investor Bill sees execution=9, idea=8, invests=1"
249,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,9,1,0,"Investor Marc sees execution=9, idea=1, invests=0"
249,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,4,3,0,"Investor Bill sees execution=4, idea=3, invests=0"
250,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,1,7,0,"Investor Marc sees execution=1, idea=7, invests=0"
250,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,7,6,1,"Investor Bill sees execution=7, idea=6, invests=1"
251,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,7,2,0,"Investor Marc sees execution=7, idea=2, invests=0"
251,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,5,4,0,"Investor Bill sees execution=5, idea=4, invests=0"
252,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers",6,1,0,"Investor Marc sees execution=6, idea=1, invests=0"
252,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers",2,2,0,"Investor Bill sees execution=2, idea=2, invests=0"
253,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,2,5,0,"Investor Marc sees execution=2, idea=5, invests=0"
253,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: Secured Initial Customers,4,4,0,"Investor Bill sees execution=4, idea=4, invests=0"
